test_id,test_name,matched_id,matched_name,score,is_correct
47717,E N T E R P R I S E T E C H N O L O G Y F E D E R A L S C I E N C E O F E N G I N E E R I N G S T A T E A S S O C I A T I O N P L A N T P R E C I S I O N K A Z A N A N D,47717,FEDERAL STATE ENTERPRISE SCIENCE AND TECHNOLOGY ASSOCIATION KAZAN PLANT OF PRECISION ENGINEERING,100.0,1
49170,C A R B O N T E X C O M P A N Y L I M I T E D L I A B I L I T Y,44988,LIMITED LIABILITY COMPANY CARBON,94.11764705882352,0
49820,E T A N O P L U S S A D E C V,49820,"ETANOPLUS, S.A. DE C.V.",100.0,1
43071,R U B B E R P L A N T J S C S Y N T H E T I C K A Z A N,43071,KAZAN SYNTHETIC RUBBER PLANT JSC,100.0,1
16004,K H O M E I N I S O R D E R O F E X E C U T I O N I M A M,16004,EXECUTION OF IMAM KHOMEINI'S ORDER,95.52238805970148,1
47953,F E D E R A L R E S E A R C H R E D S T A T E U N I T A R Y C E N T R A L B A N N E R T H E A U T O M O B I L E E N G I N E S O R D E R O F E N T E R P R I S E A N D I N S T I T U T E N A M I A U T O M O T I V E S C I E N T I F I C,47953,FEDERAL STATE UNITARY ENTERPRISE CENTRAL ORDER OF THE RED BANNER SCIENTIFIC RESEARCH AUTOMOBILE AND AUTOMOTIVE ENGINES INSTITUTE NAMI,100.0,1
42718,B U D G E T A R Y S E R G O R U S S I A N S T A T E U N I V E R S I T Y F E D E R A L P R O S P E C T I N G I N S T I T U T I O N F O R E D U C A T I O N A L E D U C A T I O N O F S T A T E O R D Z H O N I K I D Z E H I G H E R G E O L O G I C A L,42718,FEDERAL STATE BUDGETARY EDUCATIONAL INSTITUTION OF HIGHER EDUCATION SERGO ORDZHONIKIDZE RUSSIAN STATE UNIVERSITY FOR GEOLOGICAL PROSPECTING,87.01754385964912,1
45090,B R O K E R A G E B U S I N E S S M O S C O W L I A B I L I T Y L I M I T E D C O M P A N Y,45090,LIMITED LIABILITY COMPANY MOSCOW BUSINESS BROKERAGE,100.0,1
49831,9 1 0 5 I N C Q U E B E C 2 8 2 9,49831,9105 2829 QUEBEC INC,100.0,1
52127,G A Z P R O M N E F T O R E N B U R G C O M P A N Y L I A B I L I T Y L I M I T E D,52127,GAZPROMNEFT ORENBURG LIMITED LIABILITY COMPANY,89.36170212765957,1
50110,O B S H C H E S T V O K O N S T R U K T O R S K O E B Y U R O O G R A N I C H E N N O I O T V E T S T V E N N O S T Y U S V O S T O K,45868,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU SFT,77.47747747747748,0
49962,L I M I T E D P A L I T R U M L A B L I A B I L I T Y C O M P A N Y,49950,LIMITED LIABILITY COMPANY INTEM LAB,85.33333333333333,0
37062,N O R D T R A N S P O R T C O M P A N Y P R O J E C T L L C,37062,NORD PROJECT LLC TRANSPORT COMPANY,100.0,1
19276,H O L D I N G I N V E S T M E N T S P E C T R U M S A L G R O U P,19276,SPECTRUM INVESTMENT GROUP HOLDING SAL,89.1891891891892,1
51160,A I R C R A F T C O M P A N Y L I A B I L I T Y L I M I T E D T E C H N I K 4 U,51160,LIMITED LIABILITY COMPANY 4U AIRCRAFT TECHNIK,89.13043478260869,1
49699,S E R V I C E S A N D C O I N T E R N A T I O N A L T R A D I N G L I M I T E D F E N G X I A N,49699,FENGXIAN INTERNATIONAL TRADING AND SERVICES CO LIMITED,91.74311926605505,1
48902,K U Z N E T S K I Y R A Z R E Z L I M I T E D Y U Z H N Y Y L I A B I L I T Y C O M P A N Y,30412,DAY COMPANY,80.0,0
43976,L L C P R O S O F T T R A D E B A S I S,43976,BASIS TRADE PROSOFT LLC,97.87234042553192,1
51989,L I M I T E D N E F T G A Z I S S L E D O V A N I Y E C O M P A N Y L I A B I L I T Y,8404,T.E.G. LIMITED,74.11764705882352,0
47232,T A N K E R S O I L M G M T F Z C O S C F,44259,T-BANK,80.0,0
52548,M E T A L L U R G I C H E S K I Y U R A L S K I Y J O I N T Z A V O D S T O C K K A M E N S K P U B L I C C O M P A N Y,30465,LIA COMPANY,81.0,0
28107,R O A D L L C M A R I T I M E S I L K,28107,MARITIME SILK ROAD LLC,100.0,1
30683,R a m o n A n t o n i o T O R R E S E S P I N O Z A,30683,"TORRES ESPINOZA, Ramon Antonio",77.96610169491525,1
49941,C O M P A N Y L I M I T E D L I A B I L I T Y T S I F R A,45983,LIMITED LIABILITY COMPANY TSRTI,90.625,0
9451,L a t i f S A L E H D r A b d u l,9451,"SALEH, Dr. Abdul Latif",100.0,1
35338,P U B L I C C O M P A N Y J O I N T S T O C K O D K S A T U R N,45632,PUBLIC JOINT STOCK COMPANY SASTA,85.71428571428572,0
49721,H U M A N S M U G G L I N G O R G A N I Z A T I O N L O P E Z,49721,LOPEZ HUMAN SMUGGLING ORGANIZATION,100.0,1
11476,S U A Z A A n t o n i o B E R M U D E Z P e d r o,11476,"BERMUDEZ SUAZA, Pedro Antonio",87.71929824561404,1
50821,L I M I T E D R A Z V I T I Y A T E K H N O L O G I Y A O T K R Y T Y K H C O M P A N Y S I S T E M L I A B I L I T Y,48989,"TEKHNOLOGIYA, OOO",78.0,0
21553,L T D C O M K S I N T E R N A T I O N A L,23524,CK INTERNATIONAL LTD,86.36363636363636,0
51049,S H I P S D N M A N A G E M E N T D E L N A Z B H D,51049,DELNAZ SHIP MANAGEMENT SDN BHD,77.41935483870968,1
47434,P R O M E T H E U S L I M I T E D T R A D E D E V E L O P M E N T,47434,PROMETHEUS LIMITED TRADE DEVELOPMENT,100.0,1
52062,A r m a n d o L u i s C A S T A N E D A P E R E Z,52062,"PEREZ CASTANEDA, Luis Armando",82.75862068965517,1
49369,S A I G E N I N G B O C O M A C H I N E B E I L U N L T D,49369,"NINGBO BEILUN SAIGE MACHINE CO., LTD.",76.05633802816901,1
47890,L I A B I L I T Y C O M P A N Y C O M P A N Y I N T E R N A T I O N A L L I M T E D L E D A M E N,47890,INTERNATIONAL COMPANY LIMTED LIABILITY COMPANY LEDAMEN,90.09009009009009,1
42030,C O M P A N Y G O L D L I M I T E D L I A B I L I T Y U S M,42030,USM GOLD LIMITED LIABILITY COMPANY,95.65217391304348,1
47771,L I A B I L I T Y R I M E R A S E R V I S L I M I T E D C O M P A N Y,41082,LIMITED LIABILITY COMPANY RSK LABS,83.78378378378379,0
7852,S u l t a n A b d a l l a h A L T I K R I T I M u s t a f a K a m a l,7852,"AL-TIKRITI, Kamal Mustafa Sultan Abdallah",81.0126582278481,1
52186,L I M I T E D F I N A N S O V A Y A L I A B I L I T Y K O M P A N I Y A C O M P A N Y I N V E S T I T S I Y L I N I Y A,30465,LIA COMPANY,81.0,0
46697,E T E C H N O L O G Y L I M I T E D C O I Z Z I T I O N,41861,"KING-PAI TECHNOLOGY HK CO., LIMITED",76.92307692307692,0
51192,S D N B H D M A X T R U M C A P I T A L,18286,VEB CAPITAL,74.11764705882352,0
49198,T R O I T S K C R A N E L I M I T E D C O M P A N Y P L A N T L I A B I L I T Y,49198,TROITSK CRANE PLANT LIMITED LIABILITY COMPANY,98.9010989010989,1
45680,M A L A Q A D A h m e d M,45680,"ALAQAD, Ahmed M. M.",92.3076923076923,1
50918,S I R K E T I C R E S T A I H R A C A T I T H A L A T T I C A R E T L O J I S T I K,15592,SHABIHA,64.28571428571429,0
51472,S O C I E T Y J O I N T S T O C K S T A T U S C O M P A N Y R E G I S T R Y,51472,JOINT STOCK COMPANY REGISTRY SOCIETY STATUS,100.0,1
46793,T R A D I N G S A N D M,46793,M AND S TRADING,100.0,1
48807,C O L T D S C I E N C E T E C H N O L O G Y G U A N G Z H O U M O R N S U N A N D,48807,MORNSUN GUANGZHOU SCIENCE AND TECHNOLOGY CO LTD,84.21052631578947,1
19389,Z A H E R E L H a m d i D I N E,19389,"ZAHER EL DINE, Hamdi",75.0,0
37809,C O M P A N Y S T O C K C A R D P A Y M E N T S Y S T E M N A T I O N A L J O I N T,37809,NATIONAL PAYMENT CARD SYSTEM JOINT STOCK COMPANY,100.0,1
33995,N E D E L J K O V I C M E T A L B I P T P S I N I S A,33875,"NEDELJKOVIC, Sinisa",77.27272727272727,0
49769,D E P A S O O C E A N O S S A D O S C V T O R O D E L,49769,"DOS OCEANOS PASO DEL TORO, S.A. DE C.V.",89.85507246376811,1
7847,a l M a j i d H a s s a n A l i A L T I K R I T I,12812,"HASSAN, Jamil",73.63636363636364,0
51204,L I A B I L I T Y G E R M E S L I M I T E D C O M P A N Y,51204,LIMITED LIABILITY COMPANY GERMES,92.3076923076923,1
49960,C O M P A N Y L I A B I L I T Y E L P R O M L I M I T E D,45971,LIMITED LIABILITY COMPANY LEX PRIME,91.17647058823529,0
29795,A N D O I L I R A N I A N E N G I N E E R I N G C O M P A N Y C O N S T R U C T I O N N A T I O N A L,29795,NATIONAL IRANIAN OIL ENGINEERING AND CONSTRUCTION COMPANY,100.0,1
28607,A L T H R W A L L C T R A D I N G G E N E R A L A L A M,8210,AL WASEL AND BABEL GENERAL TRADING LLC,72.22222222222221,0
48759,C O K E Y L I N K W I R E L E S S L T D T E C H N O L O G Y C H E N G D U,48759,"CHENGDU KEYLINK WIRELESS TECHNOLOGY CO., LTD",98.82352941176471,1
40981,H O N G K O N G W E L L T R A D I N G L I M I T E D I N T E R N A T I O N A L,40981,HONGKONG WELL INTERNATIONAL TRADING LIMITED,100.0,1
35867,S T O C K O P T I K O A Z O V S K I Z A V O D M E C H A N I C H E S K Y J O I N T C O M P A N Y,30412,DAY COMPANY,74.11764705882352,0
51728,C O M P A N Y S T O C K N K J O I N T B A N K,51728,NK BANK JOINT STOCK COMPANY,100.0,1
46916,E L E C T R O N I C E N G I N E E R I N G P O U Y A L I M I T E D C O M P A N Y B A S A M A D L I A B I L I T Y,46916,BASAMAD ELECTRONIC POUYA ENGINEERING LIMITED LIABILITY COMPANY,89.76377952755905,1
25952,F A N A V A R A N R A A H B A R E T E M A A D C O,25952,FANAVARAN ETEMAAD RAAHBAR CO.,72.0,0
7151,E L E C T R O N I C O S A C C E S O S S A D E C V,7151,ACCESOS ELECTRONICOS S.A.DE C.V.,81.35593220338984,1
45697,K O M P A N I Y A I N S T R U M E N T A L N O P O D S H I P N I K O V A Y A O O O,45697,OOO INSTRUMENTALNO PODSHIPNIKOVAYA KOMPANIYA,75.60975609756098,1
35340,A I R C R A F T P L A N T N I Z H N I Y N O V G O R O D S O K O L M A N U F A C T U R I N G,35340,NIZHNIY NOVGOROD SOKOL AIRCRAFT MANUFACTURING PLANT,90.38461538461539,1
45956,D I G I T A L L I M I T E D L I A B I L I T Y S O L U T I O N S E M E R G E N C Y C O M P A N Y,45956,LIMITED LIABILITY COMPANY EMERGENCY DIGITAL SOLUTIONS,100.0,1
9396,A l b e r t o P E R E Z M a r i o C A S T A N O,9396,"PEREZ CASTANO, Mario Alberto",90.9090909090909,1
44998,L I M I T E D L I A B I L I T Y A R C T I C C O M P A N Y T R A N S S H I P M E N T,44998,ARCTIC TRANSSHIPMENT LIMITED LIABILITY COMPANY,100.0,1
46213,S A C V D E H O L I D A Y E S T A T E S R E A L C I T I E S,46213,"REAL ESTATES & HOLIDAY CITIES, S.A. DE C.V.",88.88888888888889,1
30042,L u i s L O P E Z C A L L E J A R O D R I G U E Z A l b e r t o,30042,"RODRIGUEZ LOPEZ-CALLEJA, Luis Alberto",79.45205479452055,1
9979,B r u n o J o s e J u l i a n P E R E Z J I M E N E Z,9979,"JIMENEZ PEREZ, Jose Julian Bruno",100.0,1
51434,Z A K R Y T O E O B S H C H E S T V O S P E T S I A L I Z I R O V A N N Y I P E R V Y I D E P O Z I T A R I I A K T S I O N E R N O E,51434,ZAKRYTOE AKTSIONERNOE OBSHCHESTVO PERVYI SPETSIALIZIROVANNYI DEPOZITARII,73.13432835820896,0
44541,J O I N T A I R L I N E S B E L A V I A O P E N B E L A R U S I A N S T O C K C O M P A N Y,44541,OPEN JOINT STOCK COMPANY BELAVIA BELARUSIAN AIRLINES,85.71428571428572,1
52185,T R A D I N G L T D Z H E J I A N G I N T E R N A T I O N A L M A R Q U I S C O,52185,ZHEJIANG MARQUIS INTERNATIONAL TRADING CO LTD,100.0,1
27945,P A R A G U A Y S A I N F O R M A T I C O M U N D O,47529,SCANFORM,78.75,0
47939,7 S L L C E N G I N E E R I N G,47939,S 7 ENGINEERING LLC,100.0,1
50893,A F M L I A B I L I T Y S E R V E R S C O M P A N Y L I M I T E D,50893,LIMITED LIABILITY COMPANY AFM SERVERS,100.0,1
8212,C O M P A N Y A L H U D A T O U R I S M F O R R E L I G I O U S S T A T E,8212,AL-HUDA STATE COMPANY FOR RELIGIOUS TOURISM,89.41176470588236,1
15000,F L O R E S M E Z A O R G A N I Z A T I O N T R A F F I C K I N G D R U G,15000,MEZA FLORES DRUG TRAFFICKING ORGANIZATION,100.0,1
36433,J O I N T R E S E A R C H C O M P A N Y S T O C K M M N A G R O M O V I N S T I T U T E F L I G H T,36433,JOINT STOCK COMPANY FLIGHT RESEARCH INSTITUTE N.A. M.M. GROMOV,100.0,1
50768,S E R V I C E C O M P A N Y S T O C K C O M P A N Y J O I N T A I R C R A F T,50768,JOINT STOCK COMPANY AIRCRAFT SERVICE COMPANY,100.0,1
44805,L O G I S T I Q U E E C O N O M I Q U E S A R L U E T R A N G E R E,44805,LOGISTIQUE ECONOMIQUE ETRANGERE SARLU,85.29411764705883,1
20257,C A T E C N O L O G I C O S I N D U S T R I A L E S S E R V I C I O S,20257,"SERVICIOS TECNOLOGICOS INDUSTRIALES, C.A.",74.28571428571429,0
11471,M U N E R A M a r t h a M a r i n a V E L A S Q U E Z,11471,"MUNERA VELASQUEZ, Martha Marina",88.52459016393442,1
50392,S T O C K S I B U G O L I N V E S T C O M P A N Y J O I N T,51836,PUBLIC JOINT STOCK COMPANY FINSTAR BANK,74.66666666666666,0
18309,C Y P R U S I P P O I L P R O D U C T S L I M I T E D,18309,IPP OIL PRODUCTS (CYPRUS) LIMITED,92.06349206349206,1
48485,L A S E R C U T L I A B I L I T Y C O M P A N Y L I M I T E D,48485,LASERCUT LIMITED LIABILITY COMPANY,89.85507246376811,1
48688,L I M I T E D L I A B I L I T Y L E N A K H I M C O M P A N Y,48609,LEDA LIMITED LIABILITY COMPANY,87.87878787878788,0
45530,A K T S I O N E R N O E O B S H C H E S T V O K H O L D I N G M A S H I N O S T R O I T E L N Y I,31611,AKTSIONERNOE OBSHCHESTVO AST,84.48979591836735,0
51085,S E V E R N Y I L I A B I L I T Y L I M I T E D C O M P A N Y T B V E T E R,51085,SEVERNYI VETER - TB LIMITED LIABILITY COMPANY,88.63636363636364,1
48730,C O M P A N Y P R I V A T E D A N E S H B O N Y A N S H A R G H,48730,BONYAN DANESH SHARGH PRIVATE COMPANY,80.0,1
26207,I I C O R P M A G U S H O L D I N G,26207,"MAGUS HOLDING II, CORP.",100.0,1
16280,A b d a l A L K A S H I F R a h i m M u h a m m a d J a m a l A h m a d,21165,"IBRAHIM, Muhammad",84.0,0
44921,P I S H T A Z L I M I T E D P A Z H O H A N R A Y A N E S H Y A F T A R C O M P A N Y,10495,HARA COMPANY,81.0,0
7184,F I G A L A g u s t i n A R R A N Z A n t o n i o,7184,"FIGAL ARRANZ, Antonio Agustin",86.20689655172413,1
33021,B R I T O A n d r e s L a u r e a n o G O N Z A L E Z,33021,"GONZALEZ BRITO, Andres Laureano",90.32258064516128,1
42178,L I M I T E D T R A D E M A R I T I M E C O M P A N Y A N D A R T V I N,42178,ARTVIN MARITIME AND TRADE LIMITED COMPANY,90.47619047619048,1
4709,F O R P O P U L A R F R O N T L I B E R A T I O N P A L E S T I N E O F T H E,4709,POPULAR FRONT FOR THE LIBERATION OF PALESTINE,100.0,1
10330,A L S A Y Y I D M a s u d A l i S u l a y m a n A b d,10330,"AL-SAYYID, 'Ali Sulayman Mas'ud 'Abd",81.4814814814815,1
50936,L T D I M P E X P W I N S U N S H A N G H A I C O A N D,50936,SHANGHAI WINSUN IMP AND EXP CO LTD,89.85507246376811,1
47398,A m i n S A B E R I A N R e z a M o h a m m a d,47398,"SABERIAN, Reza Mohammad Amin",87.27272727272728,1
11702,C V C A R R D E E S T E T I C O C C I D E N T E D E S A,11702,"ESTETIC CARR DE OCCIDENTE, S.A. DE C.V.",81.15942028985508,1
32952,F E R N A N D E Z O r l a n d o M A R T I N E Z P e d r o,32952,"MARTINEZ FERNANDEZ, Pedro Orlando",100.0,1
47999,D I A P A Z O N L I M I T E D C O M P A N Y L I A B I L I T Y,46006,LIMITED LIABILITY COMPANY OMP,86.15384615384616,0
44850,L I M I T E D A S E R V I C E L I A B I L I T Y C O M P A N Y,47693,UNISERVICE LIMITED LIABILITY COMPANY,92.95774647887323,0
46042,C O M P A N Y L I M I T E D T O R G R E C H T R A N S L I A B I L I T Y,47892,LIMITED LIABILITY COMPANY TERRA GRUP,85.71428571428572,0
45358,C O N A N X I G U T E C H N O L O G Y L I M I T E D,45358,"NANXIGU TECHNOLOGY CO., LIMITED",92.3076923076923,1
52393,G r i g o r i s B i d z i n a D z e I V A N I S H V I L I,52393,"IVANISHVILI, Bidzina Grigoris Dze",69.56521739130434,0
46732,C O M P A N Y M E T A L S L I M I T E D B E R I N G L I A B I L I T Y,46732,LIMITED LIABILITY COMPANY BERING METALS,100.0,1
47494,C O M P A N Y C O M P A N Y M A N A G E M E N T F O R T L I M I T E D D I A L O G L I A B I L I T Y,47494,LIMITED LIABILITY COMPANY MANAGEMENT COMPANY FORT DIALOG,100.0,1
10993,P A R E N T E F I T C H P a b l o A n t o n i o,10993,"FITCH PARENTE, Pablo Antonio",94.54545454545455,1
46248,A h m a d A L I Y A N J a m i l Y u s u f,46248,"'ALIYAN, Jamil Yusuf Ahmad",85.71428571428572,1
7326,A b d u l S a l a m S A Y A D I N a b i l,7326,"SAYADI, Nabil Abdul Salam",76.0,1
46435,F I R M A M N O G O P R O F I L N A Y A A K T S I O N E R N O E P R O I Z V O D S T V E N N A Y A Z A K R Y T O E A L K O R O B S H C H E S T V O K O M M E R C H E S K A Y A,49208,NAUCHNO PROIZVODSTVENNAYA FIRMA TREKOL,64.28571428571429,0
49225,S T O C K S T E K L O P L A S T I C J O I N T N P O C O M P A N Y,47478,JOINT STOCK COMPANY PLANT N9,76.47058823529412,0
15695,L L C T R A D I N G P O L I N E X G E N E R A L,26547,LEBRA MOON GENERAL TRADING LLC,82.75862068965517,0
40741,M o h a m m a d S a d e g h M O U S A H e i d a r i,40741,"MOUSA, Mohammad Sadegh Heidari",80.76923076923077,1
25898,B U I L D I N G H O T E L N A R E N J E S T A N D E V E L O P M E N T A N D,25898,NARENJESTAN HOTEL AND BUILDING DEVELOPMENT,86.04651162790698,1
25435,S H I P P I N G L T D L I N E S G U L F P E R S I A N,25435,PERSIAN GULF SHIPPING LINES LTD,100.0,1
48864,E N T E R P R I S E R A D A R C O M P A N Y 2 6 3 3 S T O C K P R O D U C T I O N J O I N T,48864,JOINT STOCK COMPANY PRODUCTION ENTERPRISE RADAR 2633,100.0,1
52235,C O M P A N Y L I A B I L I T Y P R O I Z V O D S T V E N N O E N A U C H N O P R E D P R I Y A T I E N E V A A P P A R A T L I M I T E D,23413,TARA LIMITED,81.81818181818181,0
21114,Y S A F O L K L O R C A N T I N A D E C V R E S T A U R A N T,21114,"RESTAURANT FOLKLOR Y CANTINA, S.A. DE C.V.",76.31578947368422,1
40193,O F M I L I T A R Y T R A N S P O R T C O M M A N D T H E A V I A T I O N,40193,COMMAND OF THE MILITARY TRANSPORT AVIATION,100.0,1
50264,K H R I S T I A N O V I C H B R A N C H S I B E R I A N M E C H A N I C S A P P L I E D I N S T I T U T E R U S S I A N O F A N D O F S C I E N C E S A C A D E M Y T H E O R E T I C A L,50264,RUSSIAN ACADEMY OF SCIENCES SIBERIAN BRANCH KHRISTIANOVICH INSTITUTE OF THEORETICAL AND APPLIED MECHANICS,85.98130841121495,1
50402,C O M P A N Y L I A B I L I T Y L I M I T E D E P L E K S G R U P P,37441,RPP LIMITED LIABILITY COMPANY,84.05797101449275,0
37779,J O I N T C O M P A N Y K O N T A K T E N T E R P R I S E P R O D U C T I O N S C I E N T I F I C S T O C K,37779,JOINT STOCK COMPANY SCIENTIFIC PRODUCTION ENTERPRISE KONTAKT,91.80327868852459,1
46818,A B B A S M o h a m e d E m o u l a A t t a,46818,"ABBAS, Mohamed Atta Emoula",81.81818181818181,1
37827,S U V O R O V O R D E R G U A R D S 7 6 T H C H E R N I G O V A I R B O R N E A S S A U L T D I V I S I O N R E D O F B A N N E R,37827,76TH GUARDS AIRBORNE ASSAULT CHERNIGOV RED BANNER ORDER OF SUVOROV DIVISION,82.35294117647058,1
26220,G R O U P I N C C O M M E R C I A L W I N D H A M,26220,WINDHAM COMMERCIAL GROUP INC.,100.0,1
30207,P R I V A T E A L R E S A F A C O M P A N Y R E F I N E R Y J S C,30208,COASTAL REFINERY COMPANY PRIVATE JSC,85.33333333333333,0
49267,O T V E T S T V E N N O S T Y U S O G R A N I C H E N N O I E L Y U E N T L A B O R A T O R I Z O B S H C H E S T V O,30110,"HE, Daniel Y.",70.00000000000001,0
48540,C E N T E R M A R S A N D F E D E R A L A N D C O M P A N Y P R O D U C T I O N A S S O C I A T I O N J O I N T S T O C K R E S E A R C H R E S E A R C H P R O D U C T I O N,48540,FEDERAL RESEARCH AND PRODUCTION CENTER JOINT STOCK COMPANY RESEARCH AND PRODUCTION ASSOCIATION MARS,100.0,1
41179,C V R L R H L I T M A N S D E D E,41179,"RH LITMAN, S. DE R.L. DE C.V.",76.47058823529412,1
48219,K O R E A C R E D I T B A N K M A N D A L,44259,T-BANK,90.0,0
51280,S H I P P I N G B E T A L N G L T D P T E,51280,LNG BETA SHIPPING PTE LTD,100.0,1
46642,L I M I T E D L I A B I L I T Y C O M P A N Y M E T A L L M A S H,46642,LIMITED LIABILITY COMPANY METALLMASH,100.0,1
48288,A N D K G M A Z I X O N G M B H C O,48288,MAZIXON GMBH AND CO KG,86.95652173913044,1
15556,J a f a r M u h s i n A L G H A N I M I K a r i m,15556,"AL-GHANIMI, Karim Ja'far Muhsin",78.68852459016394,1
45013,K O M P A N I Y A P O L Y A R N A Y A R U D N A Y A C O M P A N Y L I M I T E D G O R N O L I A B I L I T Y,30412,DAY COMPANY,81.0,0
15140,L I M I T E D C O M P A N Y S H I P P I N G S I N A,47804,ELIXON SHIPPING COMPANY LIMITED,87.09677419354838,0
48426,T R A D I N G E A S T E R N L I M I T E D C O M P A N Y C O M P A N Y T R A N S P O R T L I A B I L I T Y,48426,LIMITED LIABILITY COMPANY EASTERN TRADING TRANSPORT COMPANY,100.0,1
12212,G R E E N P I N E A S S O C I A T E D C O R P O R A T I O N,12212,GREEN PINE ASSOCIATED CORPORATION,100.0,1
51241,C O M P A N Y D I N A M I K A L I A B I L I T Y L I M I T E D,45994,LIMITED LIABILITY COMPANY MDIKAM EK,88.57142857142857,0
37427,U N I T E D I N T E R N A T I O N A L E X H I B I T I O N S A R L C O M P A N Y,37427,UNITED INTERNATIONAL EXHIBITION COMPANY SARL,94.3820224719101,1
16884,N P O C O R P O R A T I O N M I L I T A R Y I N D U S T R I A L M A S H I N O S T R O Y E N I A C O M P A N Y J O I N T S T O C K,30465,LIA COMPANY,81.0,0
29818,M o o s a z a d e h K A N D I H a m z e h O m i d,23628,HASM,67.5,0
34542,C O M P A N Y F U N D L I M I T E D A D M I N I S T R A T I O N L I A B I L I T Y M A R K E T,34542,LIMITED LIABILITY COMPANY MARKET FUND ADMINISTRATION,100.0,1
51275,T I C A R E T I C O N E N D U S T R I L I M I T E D I H R A C A T S I R K E T I,23413,TARA LIMITED,73.63636363636364,0
50810,A D V A N T A M L I M I T E D S P B L I A B I L I T Y C O M P A N Y,50810,LIMITED LIABILITY COMPANY ADVANTA M SPB,85.0,1
32335,D E C e s a r E n r i q u e D I A Z L E O N S A U C E D A,32335,"DIAZ DE LEON SAUCEDA, Cesar Enrique",95.65217391304348,1
12190,G R U P O C O R O N A D E C V S A C R I S T A L,12190,GRUPO CRISTAL CORONA S.A. DE C.V.,86.20689655172413,1
19809,N a i f A L M U T A Y R I a l M u h s i n Z a b i n A b d M u t i b,19809,"AL-MUTAYRI, Abd al-Muhsin Zabin Mutib Naif",79.41176470588236,1
50407,T E C H S T R O Y K O M P L E K S L I M I T E D C O M P A N Y L I A B I L I T Y,50820,LIMITED LIABILITY COMPANY TM TECH,80.0,0
40582,S U D O R E M O N T N Y Y 1 7 9 A K T S I O N E R N O Y E O B S H C H E S T V O Z A V O D,31611,AKTSIONERNOE OBSHCHESTVO AST,83.07692307692308,0
51223,P O W E R L I M I T E D D Y N A M I C C O B E I J I N G,51223,BEIJING DYNAMIC POWER CO LIMITED,100.0,1
49394,L I M I T E D T E R R I T O R I Y A L I A B I L I T Y C O M P A N Y,52211,LIMITED LIABILITY COMPANY T TRI,88.57142857142857,0
48320,H I G H T E C H S H E N Z H E N 5 G L I M I T E D C O I N N O V A T I O N,48320,"SHENZHEN 5G HIGH-TECH INNOVATION CO., LIMITED",86.04651162790698,1
50765,V Y A T K A P L A N T L L C T O O L M A C H I N E,50765,VYATKA MACHINE TOOL PLANT LLC,84.7457627118644,1
22863,M u s t a f a S a l i m M u h a m m a d A L M A N S U R,22863,"AL-MANSUR, Salim Mustafa Muhammad",98.41269841269842,1
11000,C V P R E S I D I O M I N E R A S A R I O D E,29868,M FINANS,64.28571428571429,0
46718,C O M P A N Y C H I P D E V I C E L I M I T E D L I A B I L I T Y,49929,GREEN CHIP LIMITED LIABILITY COMPANY,90.41095890410959,0
46693,I R K U T S K P R O M T E K H J O I N T S T O C K C O M P A N Y,46693,JOINT STOCK COMPANY PROMTEKH IRKUTSK,86.48648648648648,1
51282,L I M I T E D S I R K E T I S E R A T A N L O J I S T I K V E D I S T I C A R E T,8404,T.E.G. LIMITED,74.11764705882352,0
46638,L I M I T E D A V R A S Y A S I R K E T I T I C A R E T B O S F O R I C D I S V E,8404,T.E.G. LIMITED,74.11764705882352,0
21030,M a n u e l Z E P E D A V i c t o r C A R R A N Z A,21030,"CARRANZA ZEPEDA, Victor Manuel",88.13559322033898,1
49527,L I A B I L I T Y T R A N S G A Z M U R M A N S K C O M P A N Y L I M I T E D,49527,LIMITED LIABILITY COMPANY MURMANSK TRANSGAZ,91.95402298850574,1
49419,C O M P A N Y B A Z T U B E L I A B I L I T Y L I M I T E D,46576,LIMITED LIABILITY COMPANY TUBOR,89.23076923076923,0
13108,U s m a n J E G A A b b a s A l i,13108,"JEGA, Ali Abbas Usman",87.8048780487805,1
8732,D E C O L O M B I A A L A S L T D A A E R O C O M E R C I A L,8732,AEROCOMERCIAL ALAS DE COLOMBIA LTDA.,70.27027027027026,0
34025,H O N G M A N A N I M A T I O N D E S I G N S H A N G H A I S T U D I O C A R T O O N A N D,34025,SHANGHAI HONGMAN CARTOON AND ANIMATION DESIGN STUDIO,99.04761904761905,1
45955,E L R U S C O M P A N Y L I M I T E D L I A B I L I T Y D Z H I E L,45955,LIMITED LIABILITY COMPANY DZHI EL EL RUS,91.35802469135803,1
20110,A l b e r t o J u l i o R O D R I G U E Z C A S T I L L O,20110,"CASTILLO RODRIGUEZ, Julio Alberto",100.0,1
19429,H A S S A N O R G A N I Z A T I O N T R A F F I C K I N G D R U G,19429,HASSAN DRUG TRAFFICKING ORGANIZATION,100.0,1
47961,2 L I A B I L I T Y P R O J E C T C O M P A N Y C Y B E R S T E E L L I M I T E D,47961,LIMITED LIABILITY COMPANY CYBERSTEEL PROJECT 2,88.17204301075269,1
25177,S A N A T O R I U M C O M P A N Y S T O C K J O I N T A Y P E T R I,25179,JOINT STOCK COMPANY SANATORIUM MISKHOR,80.51948051948052,0
