test_id,matched_id,score,is_correct,match_name,test_name
38157,38157,85.0574712643678,True,JSC SCIENTIFIC RESEARCH INSTITUTE SUBMICRON,institute jsc sub micron research scientific
39489,39489,74.28571428571429,True,"RECSERVI, S.A. DE C.V.",de rec ser visac v
32492,32492,66.66666666666667,True,"AL-HAYES, Ahmad Ihsan Fayyad",fay yad ahmad ihs anal hayes
40261,40261,100.0,True,MINISTRY OF EMERGENCY SITUATIONS OF THE DONETSK PEOPLE'S REPUBLIC,donetsk situations of republic emergency of the ministry peoples
47370,47370,100.0,True,NS LEADER SHIPPING INCORPORATED,incorporated ns shipping leader
49430,48313,88.60759493670886,False,LIMITED LIABILITY COMPANY STG LOGISTIC,liability company el ga logistics limited
47469,30602,47.31182795698925,False,KURCHALOI DISTRICT OF THE CHECHEN REPUBLIC BRANCH OF THE MINISTRY OF INTERNAL AFFAIRS OF THE RUSSIAN FEDERATION,sobs h chest vo otv et st ven nost yu og rani chen noi metal loo bra bot ka
52605,52605,93.45794392523365,True,JIANGSU KUNYEE ENVIRONMENTAL TECHNOLOGIES COMPANY LTD,technologies jiangsu ltd company environmental kun yee
47895,47895,100.0,True,INNOVATION HUB LIMITED LIABILITY COMPANY,liability hub company innovation limited
29105,29105,100.0,True,TARA STEEL TRADING GMBH,tara steel trading gmbh
45000,45012,73.21428571428572,False,LIMITED LIABILITY COMPANY YANSKAYA GORNAYA KOMPANIYA,company limited liability gor nayak om pani yat aym yrs kaya
50980,50980,55.28455284552846,True,MIREX HAVACILIK VE SAVUNMA SANAYI TICARET ANONIM SERKETI,hava c ili ksa vu nm a vet i carets an a yi an on im serket i mirex
47270,47270,78.43137254901961,True,"SABA, TRADE & INVESTMENT S.R.O.",trade investments a bas ro
43519,43519,85.36585365853658,True,NAVYAN ABR ARVAN PRIVATE LIMITED COMPANY,limited private ar van navy an company abr
45043,45983,90.625,False,LIMITED LIABILITY COMPANY TSRTI,limited tri bit company liability
15521,12278,69.0909090909091,False,"TATES DESARROLLO, S.A. DE C.V.",de sar rollo s sade cv everest
51971,51971,100.0,True,LIMITED LIABILITY COMPANY POLAR LITHIUM,company polar liability lithium limited
49682,40960,84.84848484848484,False,NORD TRADING L.L.C,ou llcc n trading
18132,18132,83.33333333333334,True,"AMARAL AREVALO, Wendy Dalaithy",dalai thy wendy amaral are valo
52179,52179,59.70149253731343,True,NEKOMMERCHESKAYA ORGANIZATSIYA FOND INVESTITSIONNYKH PROGRAMM,fond organ iz at si ya programm invest it sion ny kh neko mmer che s kaya
25961,25961,100.0,True,PARS NICKEL KARAN KABIR,kabir karan nickel pars
28538,28538,71.42857142857143,True,SANOVERA PHARM COMPANY SARL,san over asar lp harm company
26466,26466,100.0,True,SMILE PROPERTY & TRAVEL LTD,travel smile property ltd
10118,10118,100.0,True,GREAT LAKES BUSINESS COMPANY,business lakes great company
45251,45251,64.40677966101696,True,MOSEN ESSET MENEDZHMENT LLC,men ed zh ment llc mos ene s set
37791,37791,81.31868131868131,True,RT-PROJECT TECHNOLOGY OPEN JOINT STOCK COMPANY,company technology join to penstock rt project
45553,45553,80.0,True,GLOBAL LIBERTY D.O.O. LAKTASI,doo liberty la kt as i global
37690,37690,91.47286821705426,True,CLOSED JOINT-STOCK COMPANY SCIENTIFIC PRODUCTION ENTERPRISE TOPAZ,scientific company closed production joint stock topaz enterprise
47776,47776,93.67088607594937,True,PRO HELI INTERNATIONAL SERVICES LIMITED,he li limited international pro services
30588,30588,100.0,True,"AGUILAR GARCIA, Marvin Ramiro",ramiro garcia marvin aguilar
12741,12741,100.0,True,SYRIAN AIR FORCE INTELLIGENCE,force syrian intelligence air
46643,46643,95.23809523809523,True,"SINO MACHINERY CO., LTD.",machinery sino colt d
38059,51063,86.56716417910448,False,ELIT LIMITED LIABILITY COMPANY,company liability limited r best e it
30851,30851,100.0,True,IRAN COMBINE MANUFACTURING CO.,co combine iran manufacturing
45068,45068,100.0,True,LIMITED LIABILITY COMPANY MV,company liability limited mv
8407,8407,97.43589743589743,True,TARIQ ABU SHANAB EST. FOR TRADE & COMMERCE,tariq shana babu commerce trade est for
37779,37779,91.80327868852459,True,JOINT STOCK COMPANY SCIENTIFIC PRODUCTION ENTERPRISE KONTAKT,enterprise production stock company joint scientific kon tak t
44211,44211,93.33333333333333,True,AO VOSTOK TREID INVEST,t reid vostok ao invest
47619,47676,90.625,False,LIMITED LIABILITY COMPANY I T C,a vb is limited liability company
32678,32678,84.90566037735849,True,OPEN JOINT-STOCK COMPANY GRODNO TOBACCO FACTORY NEMAN,grodno factory open tobacco company ne man joint stock
7883,7883,65.75342465753424,True,"AL-SA'DUN, Muhammad Zimam abd-al-Razzaq",z imam abdal razz aq muhammad als a dun
18795,46524,51.61290322580645,False,AKTSIONERNOE OBSHCHESTVO FIRMA TVEMA,ot k ry toe novo vy atka a kts i one rno e ob shche st vo
11880,11880,92.3076923076923,True,AGUILAR AGUILAR Y CIA. LTDA.,y aguilar aguilar lt dacia
13115,13115,95.89041095890411,True,"IRAN MARINE INDUSTRIAL COMPANY, SADRA",sadr a marine iran industrial company
40817,40817,100.0,True,LIMITED LIABILITY COMPANY ATLAS REAL ESTATE,company limited atlas estate liability real
41129,41129,84.21052631578947,True,"S&C TRADE PTY CO., LTD",cos c ltd pty trade
52307,52307,75.67567567567568,True,AL HAZMI EXCHANGE KHALED AL HAZMI AND BROTHER COMPANY GENERAL PARTNERSHIP,general alex change h azmi partnership al company h azmi and khaled brother
37257,37257,100.0,True,"MORGAN HUERTA, Miguel Angel",angel huerta morgan miguel
49366,49366,100.0,True,NAL SOLUTIONS COMPANY LIMITED,limited nal company solutions
11185,11185,100.0,True,"RANGEL SILVA, Henry de Jesus",silva jesus henry de rangel
51072,51072,64.40677966101696,True,ALYA MARINE SENDIRIAN BERHAD,marine aly as end irian ber had
40498,40498,88.23529411764706,True,"NG, Serena Bee Lin",linn g bee serena
32496,32496,78.125,True,"MARRUFO CABRERA, Miguel Raymundo",ray mundo marr ufo cabrera miguel
11543,11543,98.30508474576271,True,"GONZALEZ HOYOS, Carlos Enrique",gonzalez enrique hoyo s carlos
49439,44883,89.55223880597015,False,LIMITED LIABILITY COMPANY KEKO R,limited liability koul star company
13011,13011,68.18181818181819,True,"DISTRIBUIDORA MEDICA HOSPITALARIA, S.A. DE C.V.",de hospital arias a medic acv dist rib ui dora
35349,35349,68.96551724137932,True,JOINT STOCK COMPANY RESEARCH AND PRODUCTION CORPORATION KONSTRUKTORSKOYE BYURO MASHYNOSTROYENIYA,company by uro corporation research and production kon str uk tors k oye stock joint m ashy nos troy eni ya
25783,25783,100.0,True,ISLAMIC REPUBLIC OF IRAN - CHINA SHIPPING LINES,lines of shipping china iran republic islamic
35885,35885,61.417322834645674,True,JOINT STOCK COMPANY RYAZANSKOE KONSTRUKTORSKOE BJURO GLOBUS,stock joint globus b juror yaz an sko e company kon str uk tors ko e
38376,38376,91.56626506024097,True,"ZHONGGU STORAGE AND TRANSPORTATION CO., LTD.",colt d transportation storage zhong gu and
51144,51144,100.0,True,LIMITED LIABILITY COMPANY PRECISION LASER SYSTEMS,systems laser company limited precision liability
7286,7286,65.38461538461539,True,GANADERIA EL VERGEL LTDA.,verge le ll td aga nader i a
51063,51063,100.0,True,ELIT LIMITED LIABILITY COMPANY,elit liability company limited
43099,43099,81.81818181818181,True,JOINT STOCK COMPANY POLYUS ALDAN,company joint poly usa ld an stock
51670,51670,100.0,True,JOINT STOCK COMPANY BANK DOM RF,bank rf joint company dom stock
52123,44916,81.81818181818181,False,LIMITED LIABILITY COMPANY GAZPROM NEDRA,khan to s liability limited company gazprom ne ft
33995,42439,53.52112676056338,False,"AKA INTEGRAL SERVICES, S. DE R.L. DE C.V.",metal bin ed eljko vic p tps in is a
43273,43273,80.0,True,NOVO BLOCKCHAIN CONSULTORIA LDA,consul tori a block chain lda novo
50140,50140,98.46153846153847,True,HONG KONG YAYANG TRADING LIMITED,kong trading hong limited ya yang
16651,26081,52.63157894736843,False,"ABAHUSSAIN, Mansour Othman M.",yo l chan u ong mango km arial
37522,37522,82.88288288288288,True,MOSCOW INSTITUTE OF ELECTROMECHANICS AND AUTOMATICS JSC,of electro mechanics jsc automatics institute moscow and
49433,49433,97.14285714285714,True,LIMITED LIABILITY COMPANY ELGAUGOL,limited liability company el gau gol
46033,46033,84.55284552845528,True,QUALIFIED DEVELOPER KUTUZOVSKIY 16 LIMITED LIABILITY COMPANY,limited company kut uz ovsk iy qualified developer liability 16
52535,52535,92.85714285714286,True,JOINT STOCK COMPANY KERAMAX,company ker a max joint stock
37803,37803,87.2340425531915,True,SCIENTIFIC AND RESEARCH INSTITUTE FERRIT DOMEN,ferr it institute scientific do men and research
20904,20904,74.07407407407408,True,"ZULETA TROCHEZ, Jose Oscar",t roche z jose zu let a oscar
50351,50351,100.0,True,LIMITED LIABILITY COMPANY SOL GROUP,limited liability company sol group
52215,52215,96.2962962962963,True,LIMITED LIABILITY COMPANY ITA TECHNOLOGY,company it a liability technology limited
44241,44241,73.5632183908046,True,OZEAN HORIZONT SPEZIALTIEFBAU GMBH & CO. KG,gmbh oz e an kg spezia l tie fba u horizon t co
52297,52297,96.66666666666667,True,"ABD-AL-WADUD, Wail Muhammad Said",muhammad said abd alwa dud wail
51161,51161,100.0,True,ASCEND AVIATION INDIA PRIVATE LIMITED,india private limited aviation ascend
11471,11471,88.52459016393442,True,"MUNERA VELASQUEZ, Martha Marina",martha velasquez mun era marina
22752,22752,87.27272727272728,True,"SUAREZ CHOURIO, Jesus Rafael",jesus suarez rafael chou rio
50770,50770,83.9080459770115,True,JOINT STOCK COMPANY MOSCOW SCIENTIFIC AND PRODUCTION COMPLEX OF AVIONICA O V USPENSKY,scientific stock and av ionic a complex production us pen sky moscow o joint company of v
50164,50164,56.92307692307692,True,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU NN DEVELOPMENT,so tv et st ven nost yu ob shche st vo development n no gran i chen noi
17812,17812,91.22807017543859,True,"VIVAS LANDINO, Miguel Alcides",alcides miguel vivas landi no
30583,30583,91.22807017543859,True,"DUPLAN, Joseph Pierre Richard",pierre joseph richard dupl an
48735,48735,79.54545454545455,True,PISHRO SANAT ASEMAN SHARIF PRIVATE COMPANY,company private as em an sanat sharif p is hro
7618,7618,93.33333333333333,True,"MONTANO ALVAREZ, Luis Hernando",hernando luis alvarez mont a no
43083,43083,80.85106382978724,True,HURIYA PRIVATE FZE LLE,lle f ze private hur iy a
44982,44982,83.07692307692307,True,"PAWLOWSKA HANAFIN, Katarzyna Ewa",katarzyna ewa paw low ska hanafi n
43237,43237,60.86956521739131,True,TORGOVYI DOM PROMELECTRONIKA OOO,ooo do mt or gov yi prom electron ika
51667,51667,100.0,True,NATIONAL STANDARD BANK JOINT STOCK COMPANY,bank national stock standard company joint
10651,11467,54.54545454545454,False,"SUAZA BARCO, Maria del Carmen",co mercia l dec v joan as a
46644,40820,89.55223880597015,False,LIMITED LIABILITY COMPANY NEW CITY,company limited bit van liability
9329,9329,64.0,True,"AL-TIKRITI, Yasir Sabawi Ibrahim Hasan",ibrahim ya sir has anal tikriti saba wi
23667,23667,100.0,True,STAR TRADE GHANA LIMITED,limited ghana trade star
19890,19890,89.41176470588236,True,ISLAMIC STATE OF IRAQ AND ASH-SHAM IN LIBYA,of state libya and islamic in iraq ash sham
44084,44084,100.0,True,FEDERAL STATE BUDGETARY INSTITUTION OF SCIENCE FEDERAL RESEARCH CENTER KAZAN SCIENTIFIC CENTER OF THE RUSSIAN ACADEMY OF SCIENCES,scientific russian science institution federal center kazan academy of federal of the center sciences state budgetary research of
19811,19811,64.70588235294117,True,"AL-'ANIZI, 'Abdallah Hadi 'Abd al-Rahman Fayhan Sharban",fay han abdallah had iala niz is harb anal rahman abd
49724,49724,78.125,True,"HERNANDEZ VANEGAS, Karen Stefany",vane gas karen hernandez stef any
36012,36075,55.04587155963303,False,ALAN ENERJI URETIM SANAYI VE TICARET ANONIM SIRKETI,ti careta sb ve gr up an on im sir ke tie ner j is an a yi
40765,40765,98.66666666666667,True,MARUN SUPPLEMENTAL INDUSTRIES COMPANY,ma run supplemental industries company
11849,11849,83.33333333333334,True,MODERNA EXPRESS TRANSPORTE DE CARGA LTDA.,express de ltd a car ga modern a transport e
45348,45348,89.58333333333334,True,"JIANGSU BANGDEYA NEW MATERIAL TECHNOLOGY CO., LTD.",new bang dey a co technology jiangsu ltd material
28932,28932,79.45205479452055,True,SCHLAGER BUSINESS GROUP S. DE R.L. DE C.V.,cv dede rl group sch lagers business
47433,51056,48.97959183673469,False,HARRY VICTOR SHIP MANAGEMENT AND OPERATION L.L.C,o a okras no arm ey ski yz a vo d me khan iche ski y
43245,47930,86.11111111111111,False,LIMITED LIABILITY COMPANY ELIKS M,company limited liability fe mili of is
26077,7869,60.0,False,"AL-TAI, Sultan Hashim Ahmad",al bo stanis aad mesh alm
25698,25698,60.0,True,"BARAJAS SAHD, Ana Paulina",paulina an aba rajas s ahd
37489,37489,82.14285714285714,True,"SABRI, Abdallah Yusuf Faisal",faisal yusuf abdallah s a bri
33232,33232,72.72727272727273,True,"LARI, 'Ali Ridha Qasabi",q as abi lari ridha ali
22245,22245,100.0,True,SHANGHAI GANG QUAN TRADE CO.,trade gang co quan shanghai
49405,49405,92.3076923076923,True,LIMITED LIABILITY COMPANY KORNET,limited company liability korn et
52126,52126,89.13043478260869,True,GAZPROMNEFT OMSK REFINERY JOINT STOCK COMPANY,refinery stock omsk company gazprom ne ft joint
47692,47692,100.0,True,MP LIMITED LIABILITY COMPANY,company liability limited mp
32731,32731,100.0,True,LIMITED LIABILITY COMPANY DUBAI WATER FRONT,company front liability limited dubai water
16847,16847,69.44444444444444,True,"DALIAN ZHONGCHUANG CHAR-WHITE CO., LTD.",co char white zhong chuang dalian ltd
11484,11484,91.80327868852459,True,"AERONAUTICA CONDOR DE PANAMA, S.A.",sade panama condor aeronautica
8593,8593,100.0,True,ISLAMIC AFRICAN RELIEF AGENCY,relief african agency islamic
15951,15951,80.59701492537313,True,BU ALI SINA PETROCHEMICAL COMPANY,ali company s in abu petrochemical
30884,30884,90.19607843137256,True,"AL-'ARIF, Sultan Yusuf Hasan",yusuf sultan has anal arif
46693,46693,86.48648648648648,True,JOINT STOCK COMPANY PROMTEKH IRKUTSK,prom tek h joint company stock irkutsk
40573,40573,100.0,True,PRIME SECURITY AND DEVELOPMENT,prime and security development
49817,49817,61.728395061728406,True,"COMERCIALIZADORA BAGUETTE KLIC, S.A. DE C.V.",baguette cv de kli csa co mercia liza dora
52206,47771,80.95238095238095,False,LIMITED LIABILITY COMPANY RIMERA SERVIS,liability a vial yuks se rvis company limited
41258,41258,91.42857142857143,True,"SALAZAR BALLESTEROS, Joel Alexandro",joel salazar ball ester os alexandro
589,589,87.17948717948718,True,"CRYMSA - ARGENTINA, S.A.",cry msas a argentina
26820,26824,86.04651162790698,False,BANDAR IMAM KHARAZMI PETROCHEMICAL COMPANY,petrochemical be s paran company bandar imam
51526,51526,100.0,True,ENERGY OF OIL AND GAS SERVICE LLC,llc gas service and of energy oil
44879,44879,93.57798165137613,True,LIMITED LIABILITY COMPANY MACHINE BUILDING PLANT TONAR,building plant machine company to nar limited liability
11539,11539,69.23076923076923,True,"ALVARADO, Imad Abdul Rahim",abdul alvar a dorah imi mad
40176,40176,100.0,True,LLC RESEARCH & PRODUCTION ENTERPRISE PRIMA,production enterprise llc prima research
23707,23707,85.1063829787234,True,KOREA ACHIM SHIPPING CO,shipping ac him co korea
46048,46048,93.02325581395348,True,LIMITED LIABILITY COMPANY MACHINE BUILDING ASSOCIATION PRESSMASH,press mash liability association machine limited company building
7874,7874,76.92307692307692,True,"AL-SA'DI, Amir Hamudi Hassan",hassan als a diamir ham udi
31531,31531,70.0,True,"REYES RAMIREZ, Leonardo Ovidio",ovid i or eyes ramirez leonardo
47574,47574,100.0,True,JOINT STOCK COMPANY GAZPROM SPACE SYSTEMS,systems joint space company stock gazprom
42302,42302,97.43589743589743,True,HOUSE OF ART LIMITED,of limited arthouse
11481,11481,64.28571428571428,True,AGROGANADERA LOS SANTOS S.A.,los santos a grogan a der as a
48486,48486,100.0,True,JOINT STOCK COMPANY SEA PROJECT,project stock sea company joint
47177,6941,56.666666666666664,False,"HAMDAN, Salim Ahmad Salim",far a jal hamida wi muh s in a wq ad
47751,47751,87.09677419354838,True,JOINT STOCK COMPANY VERKHNYAYA SALDA CHEMICAL CONTAINER PLANT,joint container company chemical plant ver kh nyaya salda stock
46823,46823,100.0,True,"TECHNOLOGY 5 CO., LIMITED",limited technology 5 co
10271,10271,95.08196721311475,True,"ALVAREZ DEL RIO, Fredy de Jesus",jesus alvarez fred y del rio de
7324,7324,100.0,True,MOROCCAN ISLAMIC COMBATANT GROUP,moroccan group combatant islamic
21114,21114,68.42105263157895,True,"RESTAURANT FOLKLOR Y CANTINA, S.A. DE C.V.",s a folk lorca nti nay dec v restaurant
50342,50342,89.28571428571429,True,LIMITED LIABILITY COMPANY LIQUIFIED NATURAL GAS YAKUTIA,ya kuti a liquified company limited liability natural gas
49393,44883,81.57894736842105,False,LIMITED LIABILITY COMPANY KEKO R,liability p rav our mis ko e company limited
24977,24977,86.66666666666667,True,"YANBIAN SILVERSTAR NETWORK TECHNOLOGY CO., LTD.",technology yan bian network colt d silver star
35875,35875,100.0,True,JOINT STOCK COMPANY 810 AIRCRAFT REPAIR PLANT,810 repair joint stock aircraft plant company
48823,52246,63.63636363636363,False,ARMIDA MAKINA IC VE DIS TICARET LIMITED SIRKETI,ved is ti careta say ic limited sir ket i
23133,23133,91.80327868852459,True,"QUINTERO CUEVAS, Carlos Enrique",enrique cueva squinter o carlos
9541,9541,100.0,True,SIAM NICE COMPANY LTD.,ltd siam company nice
50969,50969,96.35036496350365,True,LIMITED LIABILITY COMPANY RESEARCH INSTITUTION ISON ORBITAL DYNAMICS,liability limited is on orbital research company dynamics institution
47342,47342,79.16666666666666,True,"AL-NABI, Muhammad Fadl Abd",muhammad fadl abdal nabi
40942,40942,82.92682926829268,True,SWISSTEC 3D AKUS AG,a gaku s swiss tec 3 d
47995,47995,98.46153846153847,True,WUHAN MAIWE COMMUNICATION CO LTD,ltd mai we communication co wuhan
12418,12418,100.0,True,"SANCHEZ REY, German Gonzalo",gonzalo german rey sanchez
46676,45993,79.16666666666666,False,LIMITED LIABILITY COMPANY RADIO REKLAMA VOLOGDA,volgograd prom pro ek t liability company limited
18769,18769,98.36065573770492,True,JSC NPO HIGH PRECISION SYSTEMS,high jsc systems n po precision
49924,49924,100.0,True,"SHENZHEN RION TECHNOLOGY CO., LTD.",shenzhen technology rion ltd co
47539,47539,96.84210526315789,True,IT1 DIGITAL SOLUTIONS LIMITED LIABILITY COMPANY,it 1 limited company digital solutions liability
37797,50885,50.60240963855422,False,FEDERAL STATE BUDGETARY INSTITUTION OF SCIENCE INSTITUTE OF PROBLEMS OF MECHANICS NAMED AFTER A YU ISHLINSKY RUSSIAN ACADEMY OF SCIENCES,a kts i one rno ep romy s hlen no go institut is sled ovate l ski in auch nor astro b shche st vote levi den iy a
7167,27042,56.71641791044777,False,"FRANCO QUINTERO, Rafael Antonio",a mezquita maria fr ego so antonie ta
45006,45006,100.0,True,LLC RUSSIAN ENERGY GROUP,russian llc energy group
36098,46568,81.35593220338984,False,EXPOBANK JOINT STOCK COMPANY,joint company stock sudo export
52207,52207,90.41095890410959,True,LIMITED LIABILITY COMPANY LITHIUMION,company limited lithium ion liability
47479,47479,100.0,True,LIMITED LIABILITY COMPANY MOSCOW ARMS COMPANY,company moscow limited arms company liability
12087,12087,100.0,True,"RAMIREZ DUQUE, Carlos Manuel",manuel duque ramirez carlos
43130,43130,100.0,True,NEW ARCTIC SHIPPING LIMITED LIABILITY COMPANY,company liability shipping arctic new limited
49317,49317,100.0,True,LIMITED LIABILITY COMPANY FARAD,farad company limited liability
49520,49520,87.64044943820225,True,AEROSTAGE SERVICES LIMITED LIABILITY COMPANY,liability services aero stage company limited
50240,50240,97.95918367346938,True,DESIGN BUREAU OF CHEMICAL MACHINE BUILDING KBKHM,design machine chemical of bureau kb kh m building
41058,41058,90.9090909090909,True,LIMITED LIABILITY COMPANY RUDNIY,limited liability company rud ni y
46720,46720,100.0,True,TRANS SIBERIAN GOLD LIMITED,gold siberian trans limited
52099,52099,100.0,True,SIAM EXPERT TRADING COMPANY LIMITED,expert company limited trading siam
50321,50321,100.0,True,LIMITED LIABILITY COMPANY QUANTUM,quantum liability company limited
44878,44878,85.45454545454545,True,JOINT STOCK COMPANY MOSCOW AUTOMOTIVE FACTORY MOSKVICH,automotive moscow mos k vich stock joint factory company
48261,48261,80.0,True,PIONEER BENCONT STAR REAL ESTATE,star pioneer ben conte state real
47572,9400,49.350649350649356,False,INDIO VITORIO S. DE P.R. DE R.L. DE C.V.,gr up pak tsi one rno e navi sobs h chest vo
46435,50885,44.705882352941174,False,FEDERAL STATE BUDGETARY INSTITUTION OF SCIENCE INSTITUTE OF PROBLEMS OF MECHANICS NAMED AFTER A YU ISHLINSKY RUSSIAN ACADEMY OF SCIENCES,a kts i one rno e ob shche st vo kom mer che s kaya a lk or pro iz vo dst ven naya mno go prof il naya firma zak ry toe
47856,47856,100.0,True,LIMITED LIABILITY COMPANY CONSTRUCTION BUREAU OF INTEGRATED SYSTEMS,bureau construction systems of integrated limited liability company
45993,45993,77.55102040816327,True,LIMITED LIABILITY COMPANY RADIO REKLAMA VOLOGDA,limited re k lama company radio vol o gda liability
52473,52473,100.0,True,SEE MEDIA RESEARCH LTD,media ltd see research
23365,23365,100.0,True,"LEONE MARTINEZ, Miguel Jose",jose leone miguel martinez
52689,52689,51.37614678899083,True,ATLASNOBLE GAYRIMENKUL DANISMANLIK ANONIM SIRKETI,dan is man li ksi rke tiga yr i men kul atlas noble an on im
10640,7162,68.75,False,"VALPARK, S.A. DE C.V.",desa patra c acv
47429,47429,52.892561983471076,True,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU VIKTORIYA,otv et st ven nost yu viktor iy a so gran i chen noi ob shche st vo
52816,52816,100.0,True,MARSHAL SHIP MANAGEMENT PRIVATE LIMITED,ship limited marshal private management
19769,19769,82.75862068965517,True,"GHAWIL, Khalifa Mohamed Ahmed",khalifa gh a wil mohamed ahmed
39678,39678,100.0,True,EXPANSE SHIP MANAGEMENT LIMITED,management limited ship expanse
46915,46915,77.96610169491525,True,"AL-SAYYID, Sarah Jamal Muhammad",muhammad al sayyid sarah jamal
44884,44884,58.00000000000001,True,ARKTEC TEHNOLOGIJE NA PODROCJU ELEKTRONIKE DOO,doo pod roc juna teh no log ije ark tec el ek tron ike
12416,12416,72.72727272727273,True,"MOLANO TORRES, Deysi Yamile",dey s imola no torres ya mile
49206,49206,83.5820895522388,True,SHENZHEN HUASHENG INDUSTRY CO LTD,hua sheng co industry shenzhen ltd
28296,28296,100.0,True,REPUTABLE TRADING SOURCE LLC,reputable llc trading source
45922,48612,83.33333333333334,False,ALFA LIMITED LIABILITY COMPANY,company liability alfa kom pone nt limited
48483,48483,92.7536231884058,True,JOINT STOCK COMPANY INTEGRAL ZAPAD,zap ad company integral stock joint
51180,51180,91.83673469387756,True,LIMITED LIABILITY COMPANY INTER PODSHIPNIK GROUP,inter company group pod ship nik liability limited
48048,48048,100.0,True,"ORTEGA GALLEGOS, Jorge Adrian",adrian jorge ortega gallegos
49830,49830,84.21052631578947,True,ZVIGENI TECHNOLOGICAL SYSTEMS LIMITED,technological limited systems z vi geni
19389,19389,65.0,True,"ZAHER EL DINE, Hamdi",e ldin eza her ham di
15968,15968,81.81818181818181,True,GLOBAL SEA LINE CO LTD,global colt d sea line
30547,30547,100.0,True,MINSK SPECIAL PURPOSE POLICE UNIT,police minsk unit purpose special
23479,23479,66.66666666666667,True,PARDAZAN SYSTEM NAMAD ARMAN,system arm anna mad par daz an
46793,46793,100.0,True,M AND S TRADING,trading m and s
23777,23777,93.10344827586206,True,HUAXIN SHIPPING HONGKONG LTD,hongkong hua x in ltd shipping
45939,45939,100.0,True,LIMITED LIABILITY COMPANY INVESTMENT DECISIONS 2,liability 2 company limited decisions investment
8262,8262,76.47058823529412,True,AL-HARAMAIN : THE NETHERLANDS BRANCH,branch netherlands the al hara main
23048,23048,80.59701492537313,True,"QANAN, Radwan Muhammad Husayn Ali",radwa n ali muhammad q an an husayn
48734,48734,74.69879518072288,True,SANAYE MOTORSAZI ALVAND PRIVATE COMPANY,private company a lv and san aye motors a zi
49796,49796,65.625,True,"TRAVER PERMISIONARIOS, S.A. DE C.V.",cvs a de perm is iona rio stra ver
49484,49484,90.9090909090909,True,LIMITED LIABILITY COMPANY YURSKI,yu r ski limited liability company
19184,19184,87.17948717948718,True,"LA RIVIERA, PANAMA, S.A.",riviera panama sala
20905,20905,85.18518518518519,True,"HIGUITA PERALTA, Jose Efer",peralta e fer jose hig u it a
28230,28230,63.51351351351351,True,"CONSORCIO VENEZOLANO DE INDUSTRIAS AERONAUTICAS Y SERVICIOS AEREOS, S.A.",y ser vici os de indus trias cons or cio s a aeronautica sven e zola no aere os
42716,42716,91.0299003322259,True,FEDERAL STATE BUDGETARY EDUCATIONAL INSTITUTION OF HIGHER EDUCATION GROZNY STATE OIL TECHNICAL UNIVERSITY NAMED AFTER ACADEMICIAN M.D. MILLIONSHCHIKOV,after of oil gro z ny educational state higher md technical institution named state federal million sh chi kov education university budgetary academician
49002,49002,100.0,True,"MOHAMED, Osman Mohamed Hamid",hamid osman mohamed mohamed
26746,26746,73.6842105263158,True,VOLTRA TRANSCOR ENERGY BVBA,bvb a volt ratra nsc or energy
26397,26397,80.76923076923077,True,"HERNANDEZ DALA, Ivan Rafael",dalai van hernandez rafael
40657,40657,100.0,True,MINING ENTERPRISE NO 2,mining no enterprise 2
12206,12206,86.20689655172413,True,TEHRIK-E TALIBAN PAKISTAN (TTP),tt p tehri ke taliban pakistan
47538,46644,87.87878787878788,False,LIMITED LIABILITY COMPANY BITVAN,liability company limited gp bit 1
30423,30423,100.0,True,"SAN AGUSTIN, Guillermo Carlos",guillermo carlos agustin san
28650,28650,100.0,True,"DALIAN GOLDEN SUN IMPORT AND EXPORT CO., LTD.",co and import sun ltd export dalian golden
46006,47692,96.55172413793103,False,MP LIMITED LIABILITY COMPANY,liability limited company o mp
50534,50534,76.31578947368422,True,"RODRIGUEZ RODRIGUEZ, Caryslia Beatriz",be atri z rodriguez rodriguez cary sli a
11884,27968,64.28571428571428,False,"KHAN, Sayed Habib Ahmad",s habib khal a fal du lay mi ahmad
44787,44787,61.42857142857143,True,ANKA PORT IC VE DIS TICARET INSAAT LOJISTIK SANAYI LIMITED SIRKETI,di sank asana yi sir ket ive ic limited in s a attic are tl oj is tik port
21072,21072,75.40983606557377,True,"BOUNGALOWS VILLA AZUL, S.A. DE C.V.",cv bou nga lows villa azul desa
47813,47813,86.1788617886179,True,PUBLIC JOINT STOCK COMPANY UZHURALZOLOTO GROUP OF COMPANIES,company joint u zh ural zo lo to of public stock companies group
10650,28044,60.71428571428572,False,"M. D. S. IMPORT EXPORT CO., LTD.",dec vs as in mex import a dora
48484,42083,89.55223880597015,False,LIMITED LIABILITY COMPANY FORUM,limited liability laser form company
49942,49434,86.11111111111111,False,LIMITED LIABILITY COMPANY PORT ELGA,company dr ono port liability limited
35024,35024,86.79245283018868,True,LLC VEB.RF ASSET MANAGEMENT,asset llc ve brf management
24545,24545,90.38461538461539,True,AL-BILAD ISLAMIC BANK FOR INVESTMENT AND FINANCE P.S.C.,finance albi lad investment and bank islamic for ps c
27943,51993,52.542372881355924,False,JOINT STOCK COMPANY MINING AND COAL PREPARATION COMPLEX INAGLINSKIY,em pre ndi mien to s misiones in mobil i a rios s a
